,lon,lat,name,number
4786,116.330525,39.876073,西城 - 欧园,11
4787,116.346735,39.904601,西城 - 正源金融世家华苑,3
4788,116.351631,39.919332,西城 - 武警第二家属院,3
4789,116.327052,39.886447,西城 - 格调小区,5
4790,116.361017,39.897662,西城 - 槐柏树后街1号,9
4791,116.37364,39.876852,西城 - 永乐里,1
4792,116.341262,39.900978,西城 - 汽南小区,26
4793,116.368087,39.885381,西城 - 法源寺西里,7
4794,116.357742,39.921952,西城 - 民康胡同30号院,15
4795,116.329701,39.876476,西城 - 欧园北欧印象,49
4796,116.342596,39.91892,西城 - 洪茂沟小区,6
4797,116.372132,39.887733,西城 - 枫桦豪景,13
4798,116.337024,39.922066,西城 - 海洋局小区,7
4799,116.36179,39.883763,西城 - 泰和嘉苑,8
4800,116.360455,39.922804,西城 - 民康胡同小区,11
4801,116.372293,39.873522,西城 - 清芷园,29
4802,116.341739,39.904313,西城 - 汽北小区,2
4803,116.365630,39.901810,西城 - 温家街小区,4
4804,116.375049,39.894740,西城 - 海格国际,23
4805,116.380953,39.929391,西城 - 爱民里小区,6
4806,116.362381,39.944747,西城 - 熙府桃园,47
4807,116.364594,39.885673,西城 - 牛街18,2
4808,116.365738,39.887430,西城 - 牛街东里,9
4809,116.362671,39.883255,西城 - 牛街西里,1
4810,116.361747,39.887268,西城 - 牛街西里一区,4
4811,116.361633,39.884822,西城 - 牛街西里二区,3
4812,116.362201,39.929214,西城 - 玉廊东园,6
4813,116.364136,39.929705,西城 - 玉廊园,1
4814,116.336785,39.920126,西城 - 物资部大院,32
4815,116.3301,39.894738,西城 - 玺源台,74
4816,116.327616,39.876749,西城 - 瑞莲家园,1
4817,116.339767,39.898184,西城 - 白云时代大厦,9
4818,116.347152,39.900058,西城 - 白云观北里,17
4819,116.341739,39.904313,西城 - 白云观汽北小区,3
4820,116.360594,39.942511,西城 - 玉桃园,39
4821,116.377988,39.914549,西城 - 灵境胡同,27
4822,116.360143,39.886436,西城 - 白广路6号院,6
4823,116.382062,39.882393,西城 - 畅柳园,164
4824,116.370045,39.878995,西城 - 白纸坊东街25号院,6
4825,116.387273,39.942908,西城 - 甘露胡同,2
4826,116.356784,39.877920,西城 - 白纸坊西街,1
4827,116.358433,39.881499,西城 - 白广路西里,1
4828,116.347464,39.886374,西城 - 白菜湾,1
4829,116.338195,39.929398,西城 - 百万庄中里,12
4830,116.334669,39.930776,西城 - 百万庄北里,2
4831,116.346800,39.899277,西城 - 白云观南里,15
4832,116.340271,39.93078,西城 - 百万庄午区,13
4833,116.338472,39.926012,西城 - 百万庄南街10号院,8
4834,116.336613,39.925265,西城 - 百万庄南街小区,6
4835,116.336352,39.928712,西城 - 百万庄卯区,1
4836,116.345667,39.927703,西城 - 百万庄大街10号院,4
4837,116.354709,39.928854,西城 - 百万庄大街1号院,2
4838,116.346215,39.928715,西城 - 百万庄大街21号院,6
4839,116.346215,39.928715,西城 - 百万庄大街甲21号院,10
4840,116.336337,39.931711,西城 - 百万庄子区,2
4841,116.336161,39.929664,西城 - 百万庄寅区,1
4842,116.338195,39.929398,西城 - 百万庄小区,2
4843,116.340021,39.931708,西城 - 百万庄未区,4
4844,116.340187,39.928755,西城 - 百万庄辰区,2
4845,116.387569,39.890771,西城 - 百顺胡同,4
4846,116.3712,39.879272,西城 - 盆儿胡同62号院,28
4847,116.35002,39.91588,西城 - 盈华盛嘉,10
4848,116.396344,39.881495,西城 - 盛景嘉园,7
4849,116.348307,39.904584,西城 - 真武家园,41
4850,116.344386,39.905126,西城 - 真武庙三里,5
4851,116.365290,39.901250,西城 - 石灯胡同,12
4852,116.365687,39.901102,西城 - 石灯胡同6号院,4
4853,116.363227,39.884014,西城 - 祥和家苑,6
4854,116.349957,39.928716,西城 - 百万庄大街13号院,5
4855,116.392388,39.882742,西城 - 禄长街头条,1
4856,116.348935,39.928551,西城 - 百万庄大街17号院,1
4857,116.370519,39.922200,西城 - 砖塔胡同,6
4858,116.389512,39.881679,西城 - 禄长街头条19号院,43
4859,116.390750,39.882519,西城 - 禄长街小区,71
4860,116.347683,39.883466,西城 - 立恒名苑,9
4861,116.327975,39.878881,西城 - 第三区,6
4862,116.327975,39.878881,西城 - 第三区观邸,3
4863,116.379120,39.940162,西城 - 簸箩仓胡同,1
4864,116.377710,39.879915,西城 - 红土店南里,4
4865,116.339719,39.883852,西城 - 红居南街1号院,3
4866,116.337258,39.883768,西城 - 红居斜街,21
4867,116.339371,39.888904,西城 - 红居街10号院,5
4868,116.334108,39.884228,西城 - 红莲中里,19
4869,116.334859,39.886345,西城 - 红莲北里,32
4870,116.333132,39.885685,西城 - 红莲北里17号院,19
4871,116.334901,39.879159,西城 - 红莲南里,37
4872,116.352615,39.904476,西城 - 真武庙,54
4873,116.331578,39.883556,西城 - 红莲晴园,8
4874,116.381081,39.913088,西城 - 罗贤胡同,2
4875,116.369270,39.922858,西城 - 羊肉胡同,36
4876,116.366231,39.922477,西城 - 羊肉胡同120号院,8
4877,116.369062,39.922689,西城 - 羊肉胡同4号楼,6
4878,116.366846,39.893932,西城 - 老墙根129号院,1
4879,116.367436,39.892674,西城 - 老墙根38号院,1
4880,116.346381,39.876404,西城 - 考拉社区,10
4881,116.364733,39.933918,西城 - 育幼胡同,1
4882,116.373703,39.873197,西城 - 育新街,4
4883,116.377919,39.901395,西城 - 英嘉公寓,3
4884,116.321847,39.875831,西城 - 茗筑,15
4885,116.321847,39.875831,西城 - 茗筑大厦,15
4886,116.363824,39.942450,西城 - 草场胡同,6
4887,116.333488,39.894539,西城 - 红山世家,177
4888,116.336616,39.894695,西城 - 荣丰2008,265
4889,116.351899,39.873876,西城 - 荣宁园,3
4890,116.338744,39.896511,西城 - 莲花池东路24号院,2
4891,116.356938,39.937575,西城 - 葱店胡同,4
4892,116.357934,39.93752,西城 - 葱店胡同2号院,7
4893,116.384278,39.885529,西城 - 虎坊路小区,64
4894,116.384404,39.885632,西城 - 虎坊路甲15号院,5
4895,116.331501,39.895167,西城 - 蝶翠华庭,24
4896,116.351490,39.928425,西城 - 融城,7
4897,116.346949,39.902516,西城 - 融泽府,7
4898,116.390451,39.971319,西城 - 裕中东里,13
4899,116.385795,39.970853,西城 - 裕中西里,33
4900,116.390161,39.902253,西城 - 西交民巷27号院,1
4901,116.387414,39.903442,西城 - 西交民巷小区,2
4902,116.354215,39.899463,西城 - 西便门东里,21
4903,116.353265,39.915231,西城 - 西便门住宅区,1
4904,116.351404,39.895358,西城 - 西便门内大街79号院,6
4905,116.329568,39.882543,西城 - 茶贸国际中心,6
4906,116.351346,39.903954,西城 - 西便门外大街西里,20
4907,116.353186,39.893315,西城 - 西便门西里,29
4908,116.377302,39.90139,西城 - 西单上国阙,3
4909,116.370049,39.927869,西城 - 西单四合院,4
4910,116.370433,39.916566,西城 - 西单西斜街,7
4911,116.373489,39.927233,西城 - 西四北大街156号,2
4912,116.333488,39.894539,西城 - 西提红山,2
4913,116.33026,39.883902,西城 - 西环景苑,1
4914,116.353190,39.900580,西城 - 西便门外东大街,10
4915,116.356370,39.934992,西城 - 西直门南大街,8
4916,116.356370,39.934992,西城 - 西直门南大街小区,12
4917,116.359031,39.935468,西城 - 西直门南小街,6
4918,116.344144,39.937349,西城 - 西直门外南路,9
4919,116.347522,39.938544,西城 - 西直门外大街102号楼,8
4920,116.365725,39.940579,西城 - 西直门内大街,7
4921,116.355287,39.945231,西城 - 西直门铁路危改小区,12
4922,116.355018,39.947502,西城 - 西直门北大街43号院,22
4923,116.377556,39.903234,西城 - 西绒线26号,2
4924,116.378201,39.904183,西城 - 西绒线胡同,6
4925,116.341306,39.893669,西城 - 西豪逸景,55
4926,116.341306,39.893669,西城 - 西豪逸景家园,13
4927,116.376756,39.916644,西城 - 西黄城根南街45号院,3
4928,116.351027,39.932825,西城 - 观缘,33
4929,116.370049,39.927869,西城 - 赵登禹路四合院,2
4930,116.341325,39.933113,西城 - 车公庄中里小区,1
4931,116.365869,39.921067,西城 - 西城晶华,203
4932,116.347282,39.934726,西城 - 车公庄北里,58
4933,116.350915,39.932759,西城 - 车公庄大街甲5号楼,3
4934,116.341888,39.879529,西城 - 车站西街,5
4935,116.34027,39.878453,西城 - 车站西街17号院,11
4936,116.348874,39.937999,西城 - 进步巷,2
4937,116.378437,39.915305,西城 - 西黄城根南街一区,30
4938,116.339643,39.886745,西城 - 远见名苑,217
4939,116.336619,39.889407,西城 - 远见国际公寓,13
4940,116.368132,39.873587,西城 - 远雄大观,7
4941,116.377614,39.942294,西城 - 邱家胡同,5
4942,116.375143,39.875856,西城 - 里仁东街,4
4943,116.371226,39.876792,西城 - 里仁街3号院,6
4944,116.37023,39.874107,西城 - 里仁街6号院,3
4945,116.362019,39.913045,西城 - 金宸公寓,56
4946,116.362019,39.913045,西城 - 金宸国际公寓,21
4947,116.377880,39.908529,西城 - 钟声胡同,5
4948,116.347047,39.908798,西城 - 铁二区,39
4949,116.387615,39.893271,西城 - 铁树斜街,2
4950,116.347522,39.937733,西城 - 铁路巷小区,32
4951,116.391882,39.943339,西城 - 铸钟胡同,4
4952,116.372909,39.876207,西城 - 里仁街1号院,5
4953,116.351655,39.893312,西城 - 锦上,1
4954,116.367724,39.89411,西城 - 长椿苑,4
4955,116.362058,39.904817,西城 - 长安兴融中心,8
4956,116.363692,39.895987,西城 - 长椿街12号院,4
4957,116.363588,39.896508,西城 - 长椿街8号楼,2
4958,116.364496,39.898498,西城 - 长椿街东里,17
4959,116.365032,39.895295,西城 - 长椿街感化胡同,5
4960,116.362261,39.893837,西城 - 长椿里,4
4961,116.355831,39.927653,西城 - 阜成门北大街,10
4962,116.355448,39.927264,西城 - 阜成门北大街15号院,6
4963,116.361146,39.898287,西城 - 长椿街西里,20
4964,116.356277,39.918067,西城 - 阜成门南大街,26
4965,116.351655,39.893312,西城 - 锦上国际公寓,36
4966,116.345267,39.923367,西城 - 阜成门外大街,3
4967,116.386231,39.964383,西城 - 阳光丽景,56
4968,116.376987,39.880502,西城 - 陶然亭小区,1
4969,116.383316,39.884326,西城 - 陶然北岸,90
4970,116.355741,39.947842,西城 - 迈豪时代居,1
4971,116.378156,39.876256,西城 - 陶然湖景,14
4972,116.387861,39.891220,西城 - 韩家胡同,1
4973,116.377669,39.966806,西城 - 马甸南村,16
4974,116.385795,39.970853,西城 - 马甸裕中西里,2
4975,116.361423,39.942387,西城 - 马相西巷,13
4976,116.330965,39.88706,西城 - 马连道中里一区,17
4977,116.330338,39.885212,西城 - 马连道中里三区,3
4978,116.331837,39.874854,西城 - 马连道欣园小区,1
4979,116.378213,39.889359,西城 - 骡马市大街,2
4980,116.326492,39.886181,西城 - 马连道西里,1
4981,116.327445,39.884064,西城 - 馨莲茗园,8
4982,116.380412,39.891757,西城 - 魏染胡同,1
4983,116.383184,39.886697,西城 - 高家寨小区,25
4984,116.360746,39.903262,西城 - 鲍家街,28
4985,116.390458,39.940905,西城 - 鸦儿胡同,5
4986,116.325459,39.887872,西城 - 马连道5号院,5
4987,116.346680,39.875939,西城 - 鸭子桥路,4
4988,116.380616,39.880246,西城 - 黑窑厂西里,36
4989,116.388141,39.944024,西城 - 鼓楼西大街小区,4
4990,116.379259,39.878084,西城 - 龙泉胡同,5
4991,116.377344,39.876398,西城 - 龙爪槐胡同,4
4992,116.543671,39.750147,通州 - BDA样本,5
4993,116.347905,39.87871,西城 - 鸭子桥北里,6
4994,116.693789,39.908917,通州 - BOBO自由城,4
4995,116.683034,39.867733,通州 - DBC加州小镇,4
4996,116.669967,39.881661,通州 - 11站小区,1
4997,116.682190,39.865303,通州 - DBC加州小镇C区,2
4998,116.665149,39.869539,通州 - K2海棠湾,35
4999,116.681215,39.926308,通州 - K2清水湾,14
5000,116.683034,39.867733,通州 - DBC加州小镇B区,1
5001,116.660001,39.886849,通州 - K2玉兰湾,56
5002,116.690455,39.913273,通州 - K2百合湾,9
5003,116.547937,39.754417,通州 - 一世情园,3
5004,116.615349,39.803154,通州 - 11STATION,9
5005,116.346680,39.875939,西城 - 鸭子桥,5
5006,116.686665,39.940063,通州 - 上潞园,8
5007,116.639459,39.877365,通州 - 世爵源墅小区,4
5008,116.635196,39.89468,通州 - 世纪星城,36
5009,116.695455,39.911725,通州 - 三元村,2
5010,116.641527,39.902978,通州 - 万方家园(通州),8
5011,116.689121,39.933834,通州 - 东亚逸品阁,1
5012,116.678971,39.935407,通州 - 东潞苑小区,7
5013,116.632683,39.894255,通州 - 世纪星城长城国际,9
5014,116.682677,39.903958,通州 - 中上园,8
5015,116.543215,39.74389,通州 - 东亚瑞晶苑,2
5016,116.663766,39.905029,通州 - 中仓小区,2
5017,116.668829,39.869552,通州 - 久居雅园,1
5018,116.686481,39.894576,通州 - 乔庄西区,9
5019,116.659669,39.878233,通州 - 云景西里南区,3
5034,116.635247,39.892496,通州 - 世纪星城三期,8
5037,116.679745,39.938447,通州 - 东潞苑小区,7
5043,116.662708,39.875725,通州 - 云景里南大门,10
5044,116.633721,39.872314,通州 - 京洲世家,7
5046,116.686393,39.912946,通州 - 京贸中心,3
5048,116.631957,39.883757,通州 - 京贸国际公馆,2
5049,116.6846,39.919267,通州 - 京贸国际城,29
5050,116.689723,39.920165,通州 - 京贸家园,1
5051,116.625915,39.905282,通州 - 八里桥南街小区,2
5052,116.665184,39.876541,通州 - 云景里,4
5053,116.660297,39.874388,通州 - 公庄小区,2
5054,116.687956,39.915817,通州 - 加华印象街,2
5055,116.682654,39.864893,通州 - 加州小镇,1
5056,116.654621,39.907183,通州 - 北京ONE,6
5057,116.673372,39.901287,通州 - 北小园小区,1
5058,116.636817,39.891131,通州 - 北机家属院,6
5059,116.622618,39.905289,通州 - 京贸国际公寓,1
5060,116.638021,39.90791,通州 - 北苑145号院,5
5061,116.640251,39.908311,通州 - 北苑55号院,12
5062,116.675592,39.940637,通州 - 刘庄新村,8
5063,116.645749,39.895769,通州 - 北苑南路42号院,7
5064,116.720045,39.856624,通州 - 北许场新村,3
5065,116.685530,39.880905,通州 - 华业东方玫瑰,67
5066,116.629958,39.903837,通州 - 华兴园,4
5067,116.697087,39.872321,通州 - 华远铭悦世家,8
5068,116.629958,39.903837,通州 - 华馨园,1
5069,116.545263,39.735736,通州 - 合生世界村E区,22
5070,116.555504,39.739538,通州 - 合生世界花园,9
5071,116.694119,39.891066,通州 - 合生滨江帝景,14
5072,116.63657,39.877925,通州 - 半壁店新村,6
5073,116.665753,39.881412,通州 - 园景西区,4
5074,116.587029,39.767735,通州 - 国风美仑,3
5075,116.64755,39.896743,通州 - 复兴南里,5
5076,116.639633,39.893393,通州 - 天元小区,1
5077,116.668342,39.889306,通州 - 北杨洼小区,1
5078,116.634023,39.904648,通州 - 天时名苑,15
5079,116.651253,39.901154,通州 - 后南仓,3
5080,116.566338,39.798855,通州 - 定海园,7
5081,116.589033,39.771637,通州 - 富力尚悦居,2
5082,116.558341,39.7489,通州 - 宏仁家园,9
5083,116.455710,39.897478,通州 - 富力运河十号公寓,4
5084,116.652749,39.902583,通州 - 富力金禧花园,60
5085,116.696631,39.950965,通州 - 四海公寓,11
5086,116.655261,39.923973,通州 - 富河园碧水明珠,1
5087,116.673886,39.943799,通州 - 富力惠兰美居,16
5088,116.69301,39.934444,通州 - 小潞邑,2
5089,116.648503,39.873318,通州 - 小稿村,2
5090,116.639170,39.925827,通州 - 天赐良园,19
5091,116.64662,39.902722,通州 - 帅府园,4
5092,116.647432,39.90488,通州 - 帅府园二期,2
5093,116.662113,39.871826,通州 - 幸福时光,4
5094,116.637081,39.901193,通州 - 广通小区,11
5095,116.589953,39.816294,通州 - 城市之光·翡翠四季,3
5096,116.665228,39.889621,通州 - 当代名筑家园,8
5097,116.64615,39.887788,通州 - 怡乐北街小区,1
5098,116.644569,39.907915,通州 - 怡佳家园,17
5099,116.658614,39.940002,通州 - 房地远洋·悦山水,1
5100,116.659038,39.911123,通州 - 天桥湾小区,8
5101,116.660094,39.915625,通州 - 新光大中心公寓,51
5102,116.689154,39.876951,通州 - 小街之春,5
5103,116.642559,39.890426,通州 - 新华联家园,57
5104,116.697840,39.907269,通州 - 新华联运河湾,3
5105,116.65885,39.897799,通州 - 新城东里,1
5106,116.659809,39.88325,通州 - 孙王场小区,9
5107,116.69092,39.864342,通州 - 新城乐居,3
5108,116.670847,39.879867,通州 - 新城嘉园,9
5109,116.663414,39.881779,通州 - 新城阳光,26
5110,116.541884,39.756792,通州 - 新海北里,34
5111,116.541142,39.754057,通州 - 新海南里,3
5112,116.695305,39.933702,通州 - 新潮嘉园,8
5113,116.673147,39.882131,通州 - 新通国际花园,27
5114,116.689222,39.872205,通州 - 方恒东景,7
5115,116.642579,39.902257,通州 - 旅游新村,1
5116,116.647308,39.893456,通州 - 日光清城,4
5117,116.668006,39.882126,通州 - 时尚街区东区,9
5118,116.629195,39.900877,通州 - 新华联锦园,18
5119,116.679139,39.920166,通州 - 月亮河城堡,23
5120,116.684372,39.943743,通州 - 李庄新村,4
5121,116.634022,39.890361,通州 - 李老新村,11
5122,116.655277,39.876684,通州 - 新翠景园,11
5123,116.640374,39.898378,通州 - 杨庄11号院,3
5124,116.633674,39.898723,通州 - 杨庄22号院,17
5125,116.633744,39.898438,通州 - 杨庄路22号,5
5126,116.652647,39.895522,通州 - 果园225号院,1
5127,116.653286,39.895513,通州 - 果园西小区,4
5128,116.64557,39.876746,通州 - 旗舰凯旋,27
5129,116.678449,39.888494,通州 - 柳岸方园,19
5130,116.543671,39.750147,通州 - 样本,11
5131,116.673752,39.88968,通州 - 格兰晴天,9
5132,116.64509,39.886163,通州 - 格瑞雅居,34
5133,116.659782,39.867628,通州 - 桃花岛,1
5134,116.682470,39.882465,通州 - 梨园东里,2
5135,116.674503,39.884946,通州 - 梨园北小区,3
5136,116.675702,39.881608,通州 - 梨园新村,12
5137,116.573831,39.807914,通州 - 次渠北里,9
5138,116.576329,39.799871,通州 - 次渠南里,4
5139,116.586455,39.795099,通州 - 次渠嘉园,32
5140,116.665753,39.881412,通州 - 时尚街区西区,5
5141,116.700218,39.918860,通州 - 武夷花园小区,1
5142,116.658585,39.879784,通州 - 映翠居,1
5143,116.705593,39.919702,通州 - 武夷花园月季园,2
