,lon,lat,name,number,location
70,116.406549,39.928875,东城 - 东皇城根北街,1,东城
71,116.426809,39.931034,东城 - 东四十条军区总医院家属院,2,东城
72,116.441971,39.897737,东城 - 京城仁合家园,1,东城
73,116.435501,39.94104,东城 - 东直门外大街32号,7,东城
74,116.43988600000002,39.930756,东城 - 东营房八条,9,东城
75,116.435432,39.940218,东城 - 东方银座,52,东城
76,116.408571,39.936752,东城 - 交道口南大街,6,东城
77,116.420248,39.938737,东城 - 九道湾南巷,1,东城
78,116.433444,39.945901,东城 - 东直门北大街,10,东城
79,116.390496,39.870139,东城 - 中海紫御公馆,321,东城
80,116.424771,39.917463,东城 - 东罗圈,3,东城
81,116.411243,39.939998,东城 - 交东小区,4,东城
82,116.431389,39.935461,东城 - 仓夹道,4,东城
83,116.441578,39.942119,东城 - 东湖别墅公寓,32,东城
84,116.407029,39.953281,东城 - 京宝花园,6,东城
85,116.413787,39.941963,东城 - 交道口北头条,9,东城
86,116.424661,39.884473,东城 - 体育馆西路,2,东城
87,116.425604,39.945334,东城 - 东直门内北小街,17,东城
88,116.424381,39.914241,东城 - 东堂子胡同,10,东城
89,116.420967,39.923144,东城 - 俊景苑,6,东城
90,116.409375,39.93496,东城 - 交道口四合院,1,东城
91,116.437035,39.936596,东城 - 元嘉国际,2,东城
92,116.435654,39.887846,东城 - 光明西里,13,东城
93,116.427918,39.958182,东城 - 交林夹道小区,5,东城
94,116.413701,39.92995300000001,东城 - 什锦花园胡同,2,东城
95,116.441971,39.897737,东城 - 京城仁合,49,东城
96,116.394548,39.952885,东城 - 六铺炕小区,5,东城
97,116.421417,39.93721,东城 - 东四十四条,5,东城
98,116.419779,39.938026,东城 - 八宝坑胡同,1,东城
99,116.41166,39.959876,东城 - 兴化西里,34,东城
100,116.414146,39.962216,东城 - 兴化路2号院,1,东城
101,116.420545,39.923876,东城 - 凯德华玺,4,东城
102,116.447106,39.891494,东城 - 冠城名敦道,31,东城
103,116.418501,39.943599,东城 - 前永康一巷,2,东城
104,116.41819,39.943656,东城 - 前永康小区,15,东城
105,116.414045,39.895318,东城 - 兴隆都市馨园,83,东城
106,116.427,39.946956,东城 - 北官厅胡同,3,东城
107,116.397982,39.947857,东城 - 中绦胡同甲2号院,10,东城
108,116.398251,39.893648,东城 - 前门前,1,东城
109,116.418515,39.943241,东城 - 北新桥一巷,1,东城
110,116.406068,39.94402,东城 - 分司厅胡同,8,东城
111,116.415286,39.940029,东城 - 交道口东大街小区,3,东城
112,116.418022,39.942514,东城 - 北新桥二条,2,东城
113,116.430022,39.927423,东城 - 仓南胡同,5,东城
114,116.419721,39.945298,东城 - 北新桥三条,4,东城
115,116.435905,39.890854,东城 - 保利蔷薇苑,4,东城
116,116.418366,39.944691,东城 - 北新胡同,10,东城
117,116.436207,39.891719,东城 - 北京上舍,70,东城
118,116.406304,39.924976,东城 - 北河沿大街,10,东城
119,116.39755,39.93196,东城 - 北月牙胡同,4,东城
120,116.406117,39.921187,东城 - 北河沿大街117号,2,东城
121,116.402591,39.943876,东城 - 北锣鼓巷小区,17,东城
122,116.428699,39.940476,东城 - 北新仓社区,6,东城
123,116.439957,39.939835,东城 - 十字坡东里,9,东城
124,116.429345,39.926758,东城 - 仓南胡同14号院,6,东城
125,116.410991,39.93310200000001,东城 - 华人一品,1,东城
126,116.429127,39.934469,东城 - 北门仓胡同,18,东城
127,116.406127,39.960767,东城 - 华府景园,25,东城
128,116.43259,39.936187,东城 - 华普花园,19,东城
129,116.405369,39.862854,东城 - 华龙美晟,23,东城
130,116.41903700000002,39.941819,东城 - 北新桥头条,3,东城
131,116.40686,39.910816,东城 - 南河沿,6,东城
132,116.427888,39.934296,东城 - 北门仓,12,东城
133,116.40318700000002,39.937282,东城 - 南锣鼓巷,2,东城
134,116.427604,39.928455,东城 - 南门仓,4,东城
135,116.423761,39.880926,东城 - 双玉中街小区,4,东城
136,116.42197,39.918448,东城 - 史家胡同,5,东城
137,116.4161,39.91943,东城 - 同福夹道,13,东城
138,116.435407,39.890503,东城 - 保利蔷薇,31,东城
139,116.423457,39.944715,东城 - 后永康胡同,1,东城
140,116.426154,39.952018,东城 - 和平新城,68,东城
141,116.427194,39.926433,东城 - 南弓匠营小区,1,东城
142,116.429004,39.920325,东城 - 后芳嘉园胡同,2,东城
143,116.426154,39.952018,东城 - 和平街十一区,57,东城
144,116.420617,39.962164,东城 - 和平街八区,4,东城
145,116.430815,39.964889,东城 - 和平街十五区,71,东城
146,116.41064,39.964675,东城 - 和平西苑,6,东城
147,116.422702,39.959249,东城 - 和平里一区,10,东城
148,116.428988,39.922018,东城 - 南竹杆胡同,9,东城
149,116.422342,39.960159,东城 - 和平街十二区,28,东城
150,116.423952,39.9598,东城 - 和平里七区,27,东城
151,116.424693,39.953172,东城 - 和平里东街9号院,22,东城
152,116.422883,39.957917,东城 - 和平里中街3号院,9,东城
153,116.424479,39.958194,东城 - 和平里二区,6,东城
154,116.419051,39.955144,东城 - 和平里五区,82,东城
155,116.42533799999998,39.961129,东城 - 和平街十三区,25,东城
156,116.424698,39.951086,东城 - 和平里东街15号院,2,东城
157,116.42441399999998,39.95597100000001,东城 - 和平里六区,30,东城
158,116.421032,39.957045,东城 - 和平里四区,4,东城
159,116.42963,39.955866,东城 - 和平里砖角楼,11,东城
160,116.419945,39.95591,东城 - 和平里三区,61,东城
161,116.420485,39.898236,东城 - 国瑞城,548,东城
162,116.419498,39.898495,东城 - 国瑞紫金台,12,东城
163,116.399719,39.951538,东城 - 地兴居轻工业部宿舍,2,东城
164,116.43873,39.891233,东城 - 夕照寺西里小区,1,东城
165,116.39751,39.946743,东城 - 国祥胡同,2,东城
166,116.404001,39.941112,东城 - 大经厂西巷,1,东城
167,116.428186,39.912319,东城 - 大羊宜宾胡同,6,东城
168,116.421341,39.913483,东城 - 外交部街33号院,8,东城
169,116.429223,39.913014,东城 - 大羊宜宾胡同31号院,2,东城
170,116.427888,39.913193,东城 - 大羊宜宾胡同35号院,5,东城
171,116.407822,39.92012800000001,东城 - 大草厂胡同,3,东城
172,116.426126,39.915237,东城 - 外交部街小区,13,东城
173,116.441632,39.888822,东城 - 天利园,29,东城
174,116.422891,39.878331,东城 - 天坛东里,12,东城
175,116.419716,39.876105,东城 - 天坛东里中区,7,东城
176,116.42015,39.873865,东城 - 天坛东里南区,3,东城
177,116.413113,39.888985,东城 - 天坛北里,2,东城
178,116.402637,39.875521,东城 - 天坛西里东区,3,东城
179,116.439556,39.898112,东城 - 天娇园,23,东城
180,116.43737,39.94022,东城 - 宇飞大厦,5,东城
181,116.433315,39.890038,东城 - 培新街乙5号院,26,东城
182,116.413261,39.946787,东城 - 国子监,6,东城
183,116.429415,39.919669,东城 - 大方家胡同,13,东城
184,116.405529,39.864372,东城 - 天天家园,1,东城
185,116.406694,39.961701,东城 - 安外大街3号院,6,东城
186,116.408159,39.966586,东城 - 安外大街6号楼,2,东城
187,116.408918,39.961538,东城 - 安外甘水桥社区,1,东城
188,116.410696,39.958654,东城 - 安外花园,20,东城
189,116.412157,39.950601,东城 - 安外东河沿,10,东城
190,116.405332,39.950842,东城 - 安外西河沿小区,19,东城
191,116.39434,39.952596,东城 - 安德路乙61号院,9,东城
192,116.402358,39.952855,东城 - 安德路47号院,53,东城
193,116.427373,39.948888,东城 - 安定门东大街甲2号,8,东城
194,116.396275,39.956767,东城 - 安德里北街小区,7,东城
195,116.408785,39.938539,东城 - 安定门内四合院,1,东城
196,116.418653,39.948872,东城 - 安定门东大街小区,5,东城
197,116.388308,39.95718,东城 - 安德里北街25号院,1,东城
198,116.409035,39.970671,东城 - 安贞苑50号院,7,东城
199,116.411907,39.862805,东城 - 定安里,3,东城
200,116.427179,39.900051,东城 - 宝润苑,2,东城
201,116.41065,39.946547,东城 - 官书院,1,东城
202,116.415928,39.947272,东城 - 官书院胡同,3,东城
203,116.412157,39.950601,东城 - 安外东河沿小区,17,东城
204,116.441046,39.888704,东城 - 富瑞苑公寓,2,东城
205,116.406627,39.860212,东城 - 富莱茵花园小区,3,东城
206,116.42981,39.913121,东城 - 宝珠子胡同,17,东城
207,116.399639,39.944554,东城 - 宝钞胡同,15,东城
208,116.433343,39.896507,东城 - 富贵园,49,东城
209,116.433297,39.896518,东城 - 富贵园一区,23,东城
210,116.432926,39.89393,东城 - 富贵园三区,54,东城
211,116.431308,39.896328,东城 - 富贵园二区,46,东城
212,116.439872,39.942734,东城 - 察慈小区,9,东城
213,116.434635,39.894554,东城 - 富贵园四区,45,东城
214,116.405093,39.94237800000001,东城 - 小经厂胡同,9,东城
215,116.407505,39.928876,东城 - 小取灯胡同,2,东城
216,116.430281,39.912808,东城 - 小羊宜宾胡同,23,东城
217,116.409601,39.962316,东城 - 小黄庄一区,29,东城
218,116.408492,39.96385,东城 - 小黄庄前街,8,东城
219,116.415275,39.962308,东城 - 小黄庄前街3号内,7,东城
220,116.415107,39.964291,东城 - 小黄庄前街3号院,15,东城
221,116.409898,39.963035,东城 - 小黄庄小区,17,东城
222,116.425472,39.900663,东城 - 崇文门东大街,63,东城
223,116.443445,39.935486,东城 - 工体北里,18,东城
224,116.414372,39.900506,东城 - 崇文门西大街,9,东城
225,116.438166,39.873689,东城 - 左安浦园,6,东城
226,116.438309,39.875438,东城 - 左安溪园,1,东城
227,116.400133,39.951011,东城 - 巷上嘉园,21,东城
228,116.399529,39.936365,东城 - 帽儿胡同,4,东城
229,116.397307,39.936726,东城 - 帽儿胡同45号院,1,东城
230,116.430484,39.892307,东城 - 幸福家园,93,东城
231,116.434668,39.888243,东城 - 幸福北里,7,东城
232,116.449304,39.890999,东城 - 广渠家园,12,东城
233,116.431342,39.893479,东城 - 广渠门内大街,10,东城
234,116.412802,39.935737,东城 - 府学胡同,8,东城
235,116.440645,39.873827,东城 - 左安漪园,1,东城
236,116.43761200000002,39.950573,东城 - 当代moma,24,东城
237,116.43792,39.948074,东城 - 当代万国城,168,东城
238,116.445164,39.896953,东城 - 忠实里南街小区,1,东城
239,116.43761200000002,39.950573,东城 - 当代MOMA,212,东城
240,116.445803,39.897931,东城 - 忠实里小区,1,东城
241,116.447477,39.892076,东城 - 广渠门外南街,1,东城
242,116.41406,39.92194600000001,东城 - 报房胡同,1,东城
243,116.410743,39.936815,东城 - 文丞相胡同,1,东城
244,116.43792,39.948074,东城 - 当代万国城Moma,50,东城
245,116.425877,39.908504,东城 - 建国门内大街,1,东城
246,116.417387,39.898048,东城 - 新世界中心公寓,2,东城
247,116.417569,39.896538,东城 - 新世界太华公寓,53,东城
248,116.416678,39.89474000000001,东城 - 新世界家园,77,东城
249,116.416926,39.895539,东城 - 新世界家园二期,8,东城
250,116.438468,39.932852,东城 - 新中西街,10,东城
251,116.422546,39.938856,东城 - 新太仓二巷,4,东城
252,116.421245,39.939111,东城 - 新太仓胡同,5,东城
253,116.414914,39.898302,东城 - 新怡家园,101,东城
254,116.409396,39.864101,东城 - 新奥洋房,4,东城
255,116.424694,39.896328,东城 - 新景家园东区,286,东城
256,116.422315,39.896113,东城 - 新景家园西区,92,东城
257,116.446793,39.948361,东城 - 新源西里东街,22,东城
258,116.423794,39.892824,东城 - 新裕家园,118,东城
259,116.446793,39.948361,东城 - 新源西里中街,7,东城
260,116.41213799999998,39.944188,东城 - 方家胡同,25,东城
261,116.443554,39.939801,东城 - 春秀路小区,7,东城
262,116.404652,39.914024,东城 - 普渡寺后巷,1,东城
263,116.424312,39.895448,东城 - 新景家园,211,东城
264,116.402128,39.925626,东城 - 景山东街小区,3,东城
265,116.404742,39.913472,东城 - 普渡寺小区,2,东城
266,116.397917,39.93809,东城 - 方砖厂胡同,2,东城
267,116.414873,39.864504,东城 - 景泰东里,2,东城
268,116.408058,39.863235,东城 - 景泰西里西区,19,东城
269,116.394165,39.864557,东城 - 望陶园,7,东城
270,116.426722,39.918694,东城 - 朝内南小街,62,东城
271,116.425292,39.92447,东城 - 朝阳门内大街,14,东城
272,116.430803,39.923853,东城 - 朝阳首府,18,东城
273,116.429986,39.924734,东城 - 朝阳门内大街79号,3,东城
274,116.420113,39.919804,东城 - 本司胡同,3,东城
275,116.436794,39.896596,东城 - 本家润园,114,东城
276,116.414381,39.868098,东城 - 李村东里,4,东城
277,116.442323,39.885051,东城 - 板厂南里,4,东城
278,116.444458,39.899218,东城 - 忠实里西区,1,东城
279,116.443739,39.886432,东城 - 板厂新里,5,东城
280,116.418583,39.938983,东城 - 板桥胡同,6,东城
281,116.432658,39.95633400000001,东城 - 林达大厦,3,东城
282,116.424272,39.951729,东城 - 柏林寺小区,26,东城
283,116.402299,39.867137,东城 - 民主北街小区,1,东城
284,116.430008,39.942799,东城 - 民安小区,63,东城
285,116.427766,39.951474,东城 - 民旺园,34,东城
286,116.442965,39.888426,东城 - 水上华城,110,东城
287,116.411872,39.873962,东城 - 永内东街东里,5,东城
288,116.403666,39.873434,东城 - 永内东街西里,1,东城
289,116.41124,39.8731,东城 - 永定门东街,6,东城
290,116.399123,39.876629,东城 - 永定门内西街北里,15,东城
291,116.408542,39.946903000000006,东城 - 永康胡同,9,东城
292,116.393093,39.868904,东城 - 永铁苑,1,东城
293,116.413478,39.93222,东城 - 汪芝麻胡同,1,东城
294,116.40381,39.926698,东城 - 沙滩北街小区,5,东城
296,116.402128,39.925626,东城 - 沙滩后街小区,9,东城
297,116.42708,39.886101,东城 - 法华南里,3,东城
298,116.42708,39.886101,东城 - 法华寺南里,15,东城
299,116.422513,39.886761,东城 - 法华寺小区,6,东城
300,116.442283,39.938045,东城 - 海晟名苑,131,东城
301,116.441882,39.939752,东城 - 海晟国际公寓,7,东城
302,116.427922,39.935213,东城 - 海运仓,62,东城
303,116.44196200000002,39.939129,东城 - 港湾国际,5,东城
304,116.423271,39.921229,东城 - 演乐胡同,5,东城
305,116.438893,39.929216,东城 - 潘家坡,7,东城
306,116.437847,39.929237,东城 - 潘家坡胡同4号院,8,东城
307,116.433459,39.881996,东城 - 火桥北里,1,东城
308,116.415999,39.918359,东城 - 灯市口小区,31,东城
309,116.419864,39.921278,东城 - 灯草胡同,2,东城
310,116.4067,39.947521,东城 - 灵光胡同,1,东城
311,116.421844,39.947057,东城 - 炮局头条,1,东城
312,116.422594,39.94597,东城 - 炮局胡同,2,东城
313,116.416084,39.914166,东城 - 煤渣胡同,3,东城
314,116.413244,39.922437,东城 - 玉石胡同,1,东城
315,116.438715,39.930995,东城 - 王家园胡同,7,东城
316,116.411121,39.916179,东城 - 王府井大街,1,东城
317,116.409824,39.893421,东城 - 珠市口东大街四合院,2,东城
318,116.437139,39.932839,东城 - 瑞士公寓,46,东城
319,116.414429,39.916995,东城 - 甘雨胡同,2,东城
320,116.414465,39.917161,东城 - 甘雨胡同33号院,2,东城
321,116.43968,39.895516,东城 - 白桥大街24号楼,2,东城
322,116.439802,39.898899,东城 - 白桥苑,3,东城
323,116.418888,39.940245,东城 - 石雀胡同,1,东城
324,116.429397,39.951211,东城 - 砖角楼南里,33,东城
325,116.422165,39.921991,东城 - 礼士胡同,2,东城
326,116.429822,39.9171,东城 - 禄米仓胡同,17,东城
327,116.420967,39.923144,东城 - 禾风相府,39,东城
328,116.427574,39.922967,东城 - 竹杆胡同,6,东城
329,116.39548,39.861831,东城 - 管村26号院,7,东城
330,116.411673,39.946432,东城 - 箭厂胡同,3,东城
331,116.413947,39.93706,东城 - 细管胡同,1,东城
332,116.438224,39.888702,东城 - 绿景苑,77,东城
333,116.441277,39.890418,东城 - 绿景馨园,7,东城
334,116.437462,39.930309,东城 - 美惠大厦,4,东城
335,116.41078,39.9256,东城 - 美术馆东街,13,东城
336,116.408925,39.93065,东城 - 美术馆后街,12,东城
337,116.445696,39.945281,东城 - 胡家园小区,24,东城
338,116.437104,39.890148,东城 - 自由季,4,东城
339,116.420357,39.903568,东城 - 船板胡同,8,东城
340,116.429416,39.896392,东城 - 花市枣苑,143,东城
341,116.412895,39.938906,东城 - 花梗胡同1号院,1,东城
342,116.427409,39.920326,东城 - 芳嘉园,2,东城
343,116.419706,39.905484,东城 - 苏州胡同,11,东城
344,116.423229,39.942537,东城 - 草园胡同,4,东城
345,116.407147,39.939175,东城 - 菊儿胡同,2,东城
346,116.424732,39.88500300000001,东城 - 营房西街,1,东城
347,116.399098,39.932799,东城 - 西吉祥胡同,3,东城
348,116.421855,39.87977100000001,东城 - 西四块玉胡同,1,东城
349,116.414612,39.916232,东城 - 西堂子胡同,2,东城
350,116.422066,39.912101,东城 - 西总布胡同,5,东城
351,116.430725,39.922557,东城 - 西水井胡同,38,东城
352,116.42505,39.885925,东城 - 西营房小区,21,东城
353,116.403547,39.952214,东城 - 西营房胡同9号院,4,东城
354,116.440296,39.896188,东城 - 角湾小区,4,东城
355,116.431505,39.928433,东城 - 豆瓣小区,12,东城
356,116.432043,39.927003000000006,东城 - 豆瓣胡同,10,东城
357,116.400133,39.951011,东城 - 豪威嘉园,3,东城
358,116.41789,39.96489,东城 - 豪威家园,2,东城
359,116.430228,39.910614,东城 - 贡院9号,41,东城
360,116.43033,39.90954,东城 - 贡院西街小区,8,东城
361,116.40421200000002,39.94533300000001,东城 - 车辇店胡同,1,东城
362,116.42901,39.914247,东城 - 赵堂子胡同,8,东城
363,116.419628,39.935802,东城 - 辛寺胡同,2,东城
364,116.446354,39.895371,东城 - 远洋德邑,29,东城
365,116.401318,39.946795,东城 - 郎家胡同,3,东城
366,116.435432,39.940218,东城 - 都会经典大厦,11,东城
367,116.414045,39.895318,东城 - 都市馨园,66,东城
368,116.44647,39.899497,东城 - 金世纪嘉园,2,东城
369,116.433869,39.914035,东城 - 金成建国5号,19,东城
370,116.44198,39.896102,东城 - 金桥国际公寓,79,东城
371,116.408808,39.889647,东城 - 金鱼池中区,4,东城
372,116.407027,39.891589,东城 - 金鱼池中街一号院,2,东城
373,116.408808,39.889647,东城 - 金鱼池小区,16,东城
374,116.406666,39.889493,东城 - 金鱼池西区,12,东城
375,116.39327,39.944166,东城 - 钟楼四合院,8,东城
376,116.404315,39.921802,东城 - 银闸小区,2,东城
377,116.407497,39.916607,东城 - 锡拉胡同21号院,1,东城
378,116.408906,39.916325,东城 - 锡拉胡同,6,东城
379,116.407397,39.916474,东城 - 锡拉胡同23号院,2,东城
380,116.413867,39.927855,东城 - 钱粮胡同,5,东城
381,116.430907,39.961779,东城 - 锦鸿阁,58,东城
382,116.427272,39.876645,东城 - 长青园,19,东城
383,116.440711,39.935656,东城 - 阳光都市,84,东城
384,116.40713999999998,39.932866,东城 - 阳春胡同,2,东城
385,116.420155,39.950516,东城 - 雍和家园,22,东城
386,116.408105,39.909966,东城 - 霞公府,21,东城
387,116.416637,39.962856,东城 - 青年沟23号院,3,东城
388,116.406559,39.956065,东城 - 青年湖东里,30,东城
389,116.405466,39.9599,东城 - 青年湖北街,2,东城
390,116.405762,39.957817,东城 - 青年湖北里,6,东城
391,116.398583,39.954445,东城 - 青年湖西里,15,东城
392,116.415673,39.944938,东城 - 青炭局胡同,3,东城
393,116.408233,39.916936,东城 - 韶九胡同,1,东城
394,116.441681,39.893102,东城 - 领行国际,12,东城
395,116.441681,39.893102,东城 - 领行国际中心,1,东城
396,116.438988,39.94693,东城 - 香河园,3,东城
397,116.437245,39.952067,东城 - 香河园北里,32,东城
398,116.412494,39.939283,东城 - 香饵胡同,8,东城
399,116.40506,39.919681,东城 - 骑河楼大街小区,2,东城
400,116.424471,39.923844,东城 - 鸿安国际大厦,5,东城
401,116.414323,39.931496,东城 - 魏家胡同,3,东城
402,116.403757,39.958385,东城 - 黄寺大街2号院,4,东城
403,116.409358,39.864638,东城 - 鼎盛园,3,东城
404,116.40285,39.940942,东城 - 鼓楼东大街小区,9,东城
405,116.39667,39.938943,东城 - 鼓楼辛安里胡同,1,东城
406,116.437181,39.882061,东城 - 龙潭北里,3,东城
407,116.43703,39.88162,东城 - 龙潭北里小区,5,东城
408,116.427083,39.879753,东城 - 龙潭西里,15,东城
409,116.437478,39.88292,东城 - 龙腾阁,1,东城
410,116.386495,39.853817,丰台 - 10AM新坐标,51,丰台
411,116.433869,39.847763,丰台 - 3G木兰公寓,1,丰台
412,116.385346,39.839408,丰台 - 7克拉,42,丰台
413,116.423069,39.86657,丰台 - GOGO新世代,89,丰台
414,116.332613,39.850245,丰台 - cuv国际公寓,2,丰台
415,116.386025,39.83983900000001,丰台 - 七克拉公寓,9,丰台
416,116.289749,39.859028,丰台 - 七里庄路,2,丰台
417,116.321598,39.843846,丰台 - 万年花城一期,112,丰台
418,116.322902,39.840632,丰台 - 万年花城三期,21,丰台
419,116.318657,39.846298,丰台 - 万年花城二期,64,丰台
420,116.312421,39.84375,丰台 - 万年花城五期,13,丰台
421,116.315288,39.846187,丰台 - 万年花城四期,51,丰台
422,116.324219,39.841752,丰台 - 万年花城回迁房,6,丰台
423,116.320328,39.843884,丰台 - 万年花城尚品西区,2,丰台
424,116.24944,39.865,丰台 - 万恒家园,4,丰台
425,116.335311,39.850588,丰台 - 万柳园小区,8,丰台
426,116.342578,39.865001,丰台 - 万泉寺东路9号院,2,丰台
427,116.342603,39.865766,丰台 - 万泉寺北路10号院,6,丰台
428,116.34078999999998,39.859946,丰台 - 万泉寺南里,7,丰台
429,116.342008,39.866482,丰台 - 万泉寺小区,1,丰台
430,116.339211,39.857175,丰台 - 万润风景,6,丰台
431,116.427647,39.800674,丰台 - 万源东里,1,丰台
432,116.425773,39.797387,丰台 - 万源南里,2,丰台
433,116.250003,39.867065,丰台 - 万科中粮假日风景,2,丰台
434,116.2656,39.882275,丰台 - 万科紫台,8,丰台
435,116.24497,39.865747,丰台 - 万科紫苑,8,丰台
436,116.429908,39.84631,丰台 - 万科红,3,丰台
437,116.297706,39.814974,丰台 - 万科蓝,23,丰台
438,116.318657,39.846298,丰台 - 万芳园一区,14,丰台
439,116.315288,39.846187,丰台 - 万芳园二区,5,丰台
440,116.383869,39.834909,丰台 - 三星庄园,4,丰台
441,116.305931,39.851339,丰台 - 三环新城,146,丰台
442,116.333665,39.873641,丰台 - 三路居99号院,6,丰台
443,116.387638,39.836214,丰台 - 上海建筑,11,丰台
444,116.418206,39.836043,丰台 - 世华水岸,17,丰台
445,116.398758,39.817964,丰台 - 世嘉丽晶,5,丰台
446,116.435425,39.857673,丰台 - 世纪星,2,丰台
447,116.435425,39.857673,丰台 - 世纪星家园,7,丰台
448,116.372109,39.869255,丰台 - 世纪金色嘉园,12,丰台
449,116.384871,39.854485,丰台 - 东丽温泉家园,15,丰台
450,116.371767,39.837021,丰台 - 东亚三环中心,4,丰台
451,116.294472,39.856419,丰台 - 东大街30号院,3,丰台
452,116.293354,39.855794,丰台 - 东大街35号院,8,丰台
453,116.298382,39.862883,丰台 - 东大街6号院,26,丰台
454,116.295647,39.865352,丰台 - 东大街东里,19,丰台
455,116.294821,39.856474,丰台 - 东大街小区,5,丰台
456,116.29225,39.861644,丰台 - 东大街西里,25,丰台
457,116.28009,39.849551,丰台 - 东安街头条,1,丰台
458,116.278207,39.85046,丰台 - 东安街头条15号院,1,丰台
459,116.404251,39.85729600000001,丰台 - 东木樨园,13,丰台
460,116.373043,39.869701,丰台 - 东滨河路小区,4,丰台
461,116.295637,39.855738,丰台 - 东营里,9,丰台
462,116.29991499999998,39.855852,丰台 - 东营里1号院,1,丰台
463,116.299808,39.855269,丰台 - 东营里2号院,2,丰台
464,116.298384,39.855916,丰台 - 东营里3号院,2,丰台
465,116.296118,39.855849,丰台 - 东营里5号院,19,丰台
466,116.431204,39.856895,丰台 - 东铁营横一条,7,丰台
467,116.42081,39.807325,丰台 - 东高地社区,2,丰台
468,116.192207,39.835617,丰台 - 中体奥林匹克花园,1,丰台
469,116.185665,39.833314,丰台 - 中体首站,3,丰台
470,116.34062,39.835997,丰台 - 中国铁建青秀城,1,丰台
471,116.278595,39.8808,丰台 - 中堂,3,丰台
472,116.185665,39.833314,丰台 - 中奥广场首站,1,丰台
473,116.277333,39.881538,丰台 - 中堂紫熙台公寓,5,丰台
474,116.296466,39.884102,丰台 - 中景未山赋,2,丰台
475,116.29599,39.817889,丰台 - 中海九号公馆,52,丰台
476,116.291269,39.81616500000001,丰台 - 中海九号公馆一区,1,丰台
477,116.4474,39.84604,丰台 - 中海城二期,12,丰台
478,116.45347,39.838961,丰台 - 中海城圣朝菲,41,丰台
479,116.446186,39.846772,丰台 - 中海城紫鑫阁,46,丰台
480,116.448481,39.843782,丰台 - 中海城风情苑,29,丰台
481,116.44901000000002,39.838509,丰台 - 中海城香克林,3,丰台
482,116.299306,39.818223,丰台 - 中海御鑫阁,96,丰台
483,116.282828,39.818385,丰台 - 中海苏黎世家,48,丰台
484,116.270088,39.866729,丰台 - 丰体时代家园,1,丰台
485,116.227347,39.874023,丰台 - 丰仪家园,2,丰台
486,116.270088,39.866729,丰台 - 丰体时代花园,35,丰台
487,116.368411,39.852913,丰台 - 丰开苑,1,丰台
488,116.290863,39.835305,丰台 - 丰泽居,6,丰台
489,116.310767,39.859206,丰台 - 丰益城市花园,15,丰台
490,116.312842,39.861019,丰台 - 丰益花园,68,丰台
491,116.29773,39.85694,丰台 - 丰管路56号院,8,丰台
492,116.300993,39.857223,丰台 - 丰管路甲52号院,13,丰台
493,116.252639,39.838002,丰台 - 丰西北里,2,丰台
494,116.306597,39.864549,丰台 - 丽泽景园,172,丰台
495,116.322846,39.87073,丰台 - 丽泽雅园,29,丰台
496,116.408086,39.819703,丰台 - 久敬佳园,1,丰台
497,116.16563700000002,39.81498,丰台 - 云岗北区,13,丰台
498,116.157379,39.808167,丰台 - 云岗南区,11,丰台
499,116.146668,39.821873,丰台 - 云岗田城,2,丰台
500,116.155595,39.810143,丰台 - 云岗西路10号院,1,丰台
501,116.15408899999998,39.810275,丰台 - 云岗西路小区,1,丰台
502,116.37745,39.801192,丰台 - 五爱屯西街,1,丰台
503,116.258593,39.85473,丰台 - 五里店南里,3,丰台
504,116.393457,39.850852,丰台 - 京品,1,丰台
505,116.382614,39.844826,丰台 - 京投快线阳光花园,7,丰台
506,116.304455,39.812862,丰台 - 京投银泰万科西华府,28,丰台
507,116.277961,39.894328,丰台 - 京铁家园,8,丰台
508,116.310996,39.820806,丰台 - 亿城天筑,25,丰台
509,116.335988,39.843595,丰台 - 亿朋苑,25,丰台
510,116.317889,39.852448,丰台 - 优筑,26,丰台
511,116.317889,39.852448,丰台 - 优筑国际公寓,1,丰台
512,116.28378700000002,39.873061,丰台 - 保利欣苑,5,丰台
513,116.304467,39.876842,丰台 - 保利百合花园,68,丰台
514,116.279237,39.833753,丰台 - 保温段小区,1,丰台
515,116.249184,39.89093,丰台 - 兆丰园,16,丰台
516,116.24892,39.891005,丰台 - 兆丰园三区,1,丰台
517,116.249752,39.888841,丰台 - 兆丰园南区,3,丰台
518,116.24645,39.891328,丰台 - 兆丰馨园,30,丰台
519,116.370692,39.790874,丰台 - 公园懿府,18,丰台
520,116.303646,39.882808,丰台 - 六里桥10号院,21,丰台
521,116.306178,39.884283,丰台 - 六里桥3号院,8,丰台
522,116.30493,39.884384,丰台 - 六里桥7号院,2,丰台
523,116.310066,39.890285,丰台 - 六里桥北里,36,丰台
524,116.309162,39.886483,丰台 - 六里桥北里3号院,5,丰台
525,116.319027,39.887955,丰台 - 六里桥小区,7,丰台
526,116.308503,39.877333,丰台 - 六里桥益丰苑,2,丰台
527,116.363457,39.844482,丰台 - 冬季星空,5,丰台
528,116.417625,39.860552,丰台 - 刘家窑南里,17,丰台
529,116.304034,39.857846,丰台 - 前泥洼,80,丰台
530,116.300405,39.813099,丰台 - 北京方向,14,丰台
531,116.282071,39.853327,丰台 - 北大地一里,10,丰台
532,116.281784,39.855298,丰台 - 北大地三里,1,丰台
533,116.284729,39.855454,丰台 - 北大地二里,12,丰台
534,116.284114,39.858563,丰台 - 北大地四里,2,丰台
