,name,area,house_type,floor,price,url,average_price
1580,朝阳 - 柏林爱乐,72.0,1室1厅,9/11,5000,http://m.fang.com/zf/bj/JHAGT_390595081_a7eb1a47991f59ea4d800d77cd6436f1_164641423.html,69.0
1581,顺义 - 西辛北区,53.0,2室1厅,5/6,3600,http://m.fang.com/zf/bj/JHAGT_388764127_a50408af89adb17b0e8a9b6953db7eed_160365881.html,67.0
1582,丰台 - 政馨园,58.0,1室1厅,12/22,4000,http://m.fang.com/zf/bj/JHAGT_390620657_a352df0ab3d228c356dcc59d81e189a1_164689997.html,68.0
1583,海淀 - 吴家场小区,75.0,2室1厅,10/24,5000,http://m.fang.com/zf/bj/JHAGT_387901827_589512fa91c58d1a75a9f92a51169634_164686597.html,66.0
1584,朝阳 - 恒大御景湾,56.0,1室,5/20,3700,http://m.fang.com/zf/bj/JHAGT_389127389_50ea4e130f220c34517038f7a83e7081_165266516.html,66.0
1585,朝阳 - 通惠家园惠民园,65.0,1室1厅,12/28,4500,http://m.fang.com/zf/bj/JHAGT_390973895_bae97e74e7a0a88d6572a388401e398b_163516259.html,69.0
1586,海淀 - 强佑清河新城,76.0,2室1厅,3/32,5200,http://m.fang.com/zf/bj/JHAGT_390484067_7a218319c0a51108a2e3f122bb1e3f01_160587900.html,68.0
1587,丰台 - 石榴园北里,65.0,2室1厅,6/6,4500,http://m.fang.com/zf/bj/JHAGT_389435390_b7a648394470af68094a38d569dbe346_165689958.html,69.0
1588,丰台 - 泥洼路6号院,70.0,2室1厅,4/6,4500,http://m.fang.com/zf/bj/JHAGT_390885585_52ccb0e95e11909db63d2c65422ff08c_165915722.html,64.0
1589,朝阳 - 定福庄西街小区,78.0,2室1厅,9/18,4500,http://m.fang.com/zf/bj/JHAGT_389805317_8e36b83c60eaaa5b333910f4d3bd162b_165940561.html,57.0
1590,海淀 - 玉海园,77.0,2室1厅,5/6,4800,http://m.fang.com/zf/bj/JHAGT_390673973_7f98c0c4fadc849ea405fb634ba44130_165916724.html,62.0
1591,昌平 - 天通苑北三区,32.0,3室1厅,1/6,2200,http://m.fang.com/zf/bj/JHAGT_388092985_58e11f45868715cc9f99e52fec0fd578_165851552.html,68.0
1592,昌平 - 天通苑北三区,28.0,3室1厅,1/6,1800,http://m.fang.com/zf/bj/JHAGT_387971377_a511ac81827b9ca31d6d71f34498d8e8_165851552.html,64.0
1593,丰台 - 城市印象,30.0,3室1厅,16/28,1800,http://m.fang.com/zf/bj/JHAGT_390922265_347f47e63904c5e1b1d453ea0057eb0a_165495911.html,60.0
1594,房山 - 首开熙悦山,70.0,2室1厅,8/18,3700,http://m.fang.com/zf/bj/JHAGT_379443573_5fc14065a68a00e330c7e08e50cf1069_165849995.html,52.0
1595,房山 - 西潞园小区,40.0,1室1厅,3/6,2400,http://m.fang.com/zf/bj/JHAGT_387916133_7181d09441638379fde1fa3ae4e82813_164736808.html,60.0
1596,海淀 - 车公庄西路35号院,78.0,2室1厅,3/6,5000,http://m.fang.com/zf/bj/JHAGT_390866053_a3e21f049e01640224336d9a50f217c7_165640294.html,64.0
1597,房山 - 鸿顺园东区,37.0,1室1厅,6/6,2400,http://m.fang.com/zf/bj/JHAGT_390322716_63202ae5332b50398f82ec0782f82d8a_160238626.html,64.0
1598,丰台 - 嘉园二里,70.0,2室1厅,3/6,4000,http://m.fang.com/zf/bj/JHAGT_388391647_61c74a6fbc9187422e1cf7c9ec3759c8_164705905.html,57.0
1599,朝阳 - 阳明广场,30.0,3室1厅,16/24,2000,http://m.fang.com/zf/bj/JHAGT_390108036_5879cb266140b5c70c7f0cf10eab8b22_165851539.html,66.0
1600,房山 - 首开熙悦双子座,54.0,1室1厅,22/24,2800,http://m.fang.com/zf/bj/JHAGT_390737071_1c596b8143235346f41740b513d14037_164567374.html,51.0
1601,海淀 - 车公庄西路35号院,78.0,2室1厅,3/6,5000,http://m.fang.com/zf/bj/JHAGT_390586706_a3e21f049e01640224336d9a50f217c7_165640294.html,64.0
1602,石景山 - 西引力,50.0,1室1厅,4/28,3100,http://m.fang.com/zf/bj/JHAGT_389366308_f760266aa2d9a7ea92d37457cd13da7f_164988089.html,62.0
1603,石景山 - 远洋山水,70.0,1室1厅,3/26,4600,http://m.fang.com/zf/bj/JHAGT_390137029_691af7433e8c6d8bc92f6697aab1ae4f_165806523.html,65.0
1604,大兴 - 上海沙龙,56.0,1室1厅,9/9,3700,http://m.fang.com/zf/bj/JHAGT_390793313_8ceea51af963119da683eccb66531862_164258162.html,66.0
1605,顺义 - 金地悦景台,60.0,1室1厅,7/15,4000,http://m.fang.com/zf/bj/JHAGT_389925437_011d2753b37bfed2e0a96688f33b31a7_163401595.html,66.0
1606,顺义 - 东亚创展国际,77.0,2室1厅,6/13,5000,http://m.fang.com/zf/bj/JHAGT_389925112_09d95f511a6bb0edac5ed8d62ae7e64c_163401595.html,64.0
1607,通州 - 玉桥北里,60.0,2室1厅,2/5,3800,http://m.fang.com/zf/bj/JHAGT_389849419_3f44388a0b38e561a7d95ac6f3d7a166_160381895.html,63.0
1608,丰台 - 韩庄子西里,75.0,1室1厅,3/22,4700,http://m.fang.com/zf/bj/JHAGT_390702727_9b661636d425d16a297d1526ce4f4298_165888555.html,62.0
1609,朝阳 - 众亿嘉园,22.0,4室1厅,8/27,1500,http://m.fang.com/zf/bj/JHAGT_389207739_89e7801f60854573f86bb40e2d171069_160384884.html,68.0
1610,通州 - 通惠苑,55.0,1室1厅,4/18,3399,http://m.fang.com/zf/bj/JHAGT_390976622_0ec6399708203972fbfcfe9bd83b8099_164591721.html,61.0
1611,石景山 - 建西苑南里,77.0,2室1厅,3/6,5000,http://m.fang.com/zf/bj/JHAGT_390976686_5e832831e5302bf5d731edbd57871d28_164042047.html,64.0
1612,昌平 - 朱辛庄新村南区,23.0,1室,5/6,1600,http://m.fang.com/zf/bj/JHAGT_389100541_b664632886fe8b00e868d19762346c37_162556423.html,69.0
1613,昌平 - 巩华家园,53.0,1室1厅,6/18,2800,http://m.fang.com/zf/bj/JHAGT_388808654_3ce97ac35f8ee93a37a7fffdc7cd80f2_165837055.html,52.0
1614,丰台 - 慧时欣园一期,73.0,1室1厅,13/24,4700,http://m.fang.com/zf/bj/JHAGT_388757407_74c08a64d96971d2c89dee43c8764b9d_164618313.html,64.0
1615,朝阳 - 水碓子东里,70.0,2室2厅,9/16,4600,http://m.fang.com/zf/bj/JHAGT_389456720_43d8ad59b109e35d47c14e79976b53a0_164693114.html,65.0
1616,丰台 - 慧时欣园一期,73.0,1室1厅,12/24,4700,http://m.fang.com/zf/bj/JHAGT_389420820_74c08a64d96971d2c89dee43c8764b9d_165689958.html,64.0
1617,朝阳 - 双惠苑,65.0,1室1厅,1/6,4500,http://m.fang.com/zf/bj/JHAGT_390558961_64ef899da1f16d27d599497455adb855_165886507.html,69.0
1618,石景山 - 远洋山水,69.0,1室1厅,19/25,4600,http://m.fang.com/zf/bj/JHAGT_387804415_d4da028ea9b57cfbe1d053cd204c411d_164727016.html,66.0
1619,东城 - 安外大街3号院,50.0,2室1厅,2/12,3200,http://m.fang.com/zf/bj/JHAGT_390593445_3eea2f00ad79a8a24e011bad8567fe80_164590258.html,64.0
1620,大兴 - 保利春天派,52.0,1室1厅,5/12,2800,http://m.fang.com/zf/bj/JHAGT_390889670_927472d3ca58135c509b81b0bb09041c_165911461.html,53.0
1621,丰台 - 城市印象,30.0,3室1厅,16/28,1800,http://m.fang.com/zf/bj/JHAGT_390977410_347f47e63904c5e1b1d453ea0057eb0a_165495911.html,60.0
1622,丰台 - 华富丽苑,75.0,1室1厅,13/30,4100,http://m.fang.com/zf/bj/JHAGT_390420695_ba5d96edffe32f52e3146086298628c3_165688807.html,54.0
1623,海淀 - 芙蓉里,70.0,2室1厅,2/6,3800,http://m.fang.com/zf/bj/JHAGT_390868880_c1f215d86ae7c3954cec57dc38804a19_165630770.html,54.0
1624,昌平 - 龙跃苑东四区,25.0,3室2厅,4/6,1600,http://m.fang.com/zf/bj/JHAGT_390914583_ec09980cca2155aa14426dd9dd19cd65_160080648.html,64.0
1625,朝阳 - 金隅丽景园,57.0,1室1厅,12/14,3300,http://m.fang.com/zf/bj/JHAGT_390365721_d328dfc757a3983acba0da3127fcd895_163879560.html,57.0
1626,朝阳 - 恒大御景湾,52.0,1室1厅,3/13,3600,http://m.fang.com/zf/bj/JHAGT_388903005_ca4b6d33e82859a50c5a025170541f76_165928803.html,69.0
1627,顺义 - 翼之城公寓,48.0,1室1厅,8/16,3000,http://m.fang.com/zf/bj/JHAGT_390863413_fba91f53f61b3ff3f5cbb101460ff3b6_165850880.html,62.0
1628,丰台 - 青塔春园,72.0,2室1厅,1/18,5000,http://m.fang.com/zf/bj/JHAGT_390134103_c2c03b77c052c436d0ec878928c222bb_165887122.html,69.0
1629,朝阳 - 管庄西里,65.0,2室1厅,1/6,4500,http://m.fang.com/zf/bj/JHAGT_390778649_88e000db7f3ad3d766dd457334c861d6_165886506.html,69.0
1630,丰台 - 福海棠华苑,60.0,1室1厅,12/26,4100,http://m.fang.com/zf/bj/JHAGT_386951901_ad2f475650c908e4585b188adcb42705_165244682.html,68.0
1631,西城 - 红居斜街,70.0,2室1厅,2/6,4500,http://m.fang.com/zf/bj/JHAGT_390978760_a00c5a2fb3945f291857c0c981fcf98f_165228216.html,64.0
1632,朝阳 - 万象新天,70.0,1室1厅,11/15,4800,http://m.fang.com/zf/bj/JHAGT_389820508_e7d9dbd0bbc75c4740b675b837b14277_165752556.html,68.0
1633,朝阳 - 周庄嘉园,60.0,1室1厅,12/28,3700,http://m.fang.com/zf/bj/JHAGT_390758686_97c6de9641230c78fee8b3a529b1f751_165631644.html,61.0
1634,朝阳 - 乐乎公寓十里河佰汇店,68.0,2室1厅,1/1,3500,http://m.fang.com/zf/bj/JHAGT_390033312_5be6e6c893dd2c3eba6293e28b663fc8_165881916.html,51.0
1635,西城 - 团结大院,65.0,2室1厅,5/6,3400,http://m.fang.com/zf/bj/JHAGT_390882463_d32fef7ca596926e319d0a2f42af4216_164625985.html,52.0
1636,顺义 - 东亚创展国际,60.0,1室1厅,8/13,3800,http://m.fang.com/zf/bj/JHAGT_390399810_11c9e0a018452195e4fc481c7a2a67ee_165821338.html,63.0
1637,丰台 - 东大街东里,65.0,1室1厅,3/6,3800,http://m.fang.com/zf/bj/JHAGT_390505258_1140b8256cfcb1b0cf9715f3b31e85e9_165734950.html,58.0
1638,顺义 - 东亚首航国际公寓,45.0,1室1厅,7/13,3000,http://m.fang.com/zf/bj/JHAGT_389972689_e36699d90395fa968ec370e06d0fe63a_163456996.html,66.0
1639,顺义 - 东亚首航国际公寓,60.0,1室1厅,1/9,3600,http://m.fang.com/zf/bj/JHAGT_390340236_3d832f59523bd94ed1155b863f8a46f1_163456996.html,60.0
1640,通州 - 财富东方,50.0,1室1厅,10/26,3300,http://m.fang.com/zf/bj/JHAGT_390768878_e759932f6850361fb8a39b4ccf3c9e65_165852990.html,66.0
1641,丰台 - 欣葆家园,55.0,1室1厅,6/18,3800,http://m.fang.com/zf/bj/JHAGT_390903561_8ee6971daf8b18399898a63e5afeb6cf_163525870.html,69.0
1642,顺义 - 中景江山赋,76.0,1室1厅,2/10,5000,http://m.fang.com/zf/bj/JHAGT_389592556_1e03723141e71d95b21a8d1c2a0f4a6f_163401595.html,65.0
1643,通州 - 新华联家园,62.0,1室1厅,5/6,3500,http://m.fang.com/zf/bj/JHAGT_390979691_fdfe46cd73a5d8cf442e25d705cfda03_165320358.html,56.0
1644,丰台 - 西罗园四区,70.0,2室1厅,5/24,4800,http://m.fang.com/zf/bj/JHAGT_390119281_65d154505a5155442b0eeede19fb4a5f_165887520.html,68.0
1645,朝阳 - 坝鑫家园,60.0,1室1厅,10/19,4000,http://m.fang.com/zf/bj/JHAGT_389930675_07b9a4346bff4f23f9a91455940774ed_164684113.html,66.0
1646,丰台 - 六里桥北里,65.0,2室1厅,4/6,4000,http://m.fang.com/zf/bj/JHAGT_389724481_0b5a855ef1410e3950b067bb5c2a9d7d_164686597.html,61.0
1647,朝阳 - 双合家园,72.0,2室1厅,22/22,5000,http://m.fang.com/zf/bj/JHAGT_390980058_fce009168164043da87d334b6edf1d14_133021484.html,69.0
1648,朝阳 - 金蝉北里,62.0,1室1厅,11/18,4100,http://m.fang.com/zf/bj/JHAGT_390980136_acca7b45afd4558c141020b309ec33f8_133021484.html,66.0
1649,朝阳 - 翠成馨园,60.0,1室1厅,5/11,3800,http://m.fang.com/zf/bj/JHAGT_390980179_50b84d85bdf9235c89df7c8396e3f360_133021484.html,63.0
1650,朝阳 - 双合家园,72.0,2室1厅,22/22,5000,http://m.fang.com/zf/bj/JHAGT_390980194_fce009168164043da87d334b6edf1d14_133021484.html,69.0
1651,海淀 - 莱圳家园,65.0,2室1厅,1/12,4500,http://m.fang.com/zf/bj/JHAGT_390971160_851668a48f99621254431d82a11c4034_165000580.html,69.0
1652,海淀 - 西山国际城,68.0,1室1厅,4/6,4500,http://m.fang.com/zf/bj/JHAGT_389096240_60f965b29c7ef733d477d0687954eea1_165138961.html,66.0
1653,海淀 - 永定路1号院,58.0,1室1厅,4/6,3300,http://m.fang.com/zf/bj/JHAGT_390465773_cb371053ab3addd72180e1ff7bf427cd_163495188.html,56.0
1654,大兴 - 清逸园,76.0,2室1厅,5/6,4000,http://m.fang.com/zf/bj/JHAGT_389076960_bf24962fcb95ab6b36cc06d155ea104d_165806649.html,52.0
1655,昌平 - 龙禧苑三区,76.0,2室1厅,2/5,5000,http://m.fang.com/zf/bj/JHAGT_387146614_621a6259beabff903e153988e0076f08_164672126.html,65.0
1656,昌平 - 万润家园,69.0,2室1厅,3/10,4800,http://m.fang.com/zf/bj/JHAGT_388178913_f6e0366b1c3ee865766a919937e4b820_165836614.html,69.0
1657,丰台 - 红狮家园,18.0,3室1厅,20/20,1200,http://m.fang.com/zf/bj/JHAGT_390946272_7bccb8d2d495f430c58a9b568f017854_164540331.html,66.0
1658,海淀 - 车公庄西路35号院,78.0,2室1厅,3/6,5000,http://m.fang.com/zf/bj/JHAGT_390478883_a3e21f049e01640224336d9a50f217c7_165640294.html,64.0
1659,大兴 - 云龙家园,70.0,2室1厅,3/6,4500,http://m.fang.com/zf/bj/JHAGT_390048848_f04302676b2c248a91f806724c7d6fc4_165806650.html,64.0
1660,朝阳 - 玲珑山,65.0,1室1厅,1/14,4200,http://m.fang.com/zf/bj/JHAGT_387574947_d74886305ef435e6a75f2ef56df3b6db_165886507.html,64.0
1661,通州 - 蓝调沙龙,45.0,1室1厅,9/11,3000,http://m.fang.com/zf/bj/JHAGT_388050327_b0e9a97af76577c91333ef0cc0a7a5cc_163884980.html,66.0
1662,房山 - 旭辉E天地公寓,40.0,1室1厅,8/20,2200,http://m.fang.com/zf/bj/JHAGT_387423454_d9dd2043ac0d8f7a690506e19fe33f40_164297746.html,55.0
1663,海淀 - 百草园,60.0,1室1厅,6/6,4000,http://m.fang.com/zf/bj/JHAGT_390576934_3598edb39a9ad5d50c93712d185e96cf_162872574.html,66.0
1664,顺义 - 建新南区,50.0,1室1厅,6/6,2700,http://m.fang.com/zf/bj/JHAGT_390961396_312ac826ba6a9bfbb2991d8b45043faf_163649345.html,54.0
1665,丰台 - 福顺里小区,65.0,1室1厅,15/20,4100,http://m.fang.com/zf/bj/JHAGT_390740400_23b70f26d36e44eef7d5573d23451e26_165750713.html,63.0
1666,昌平 - 紫金新干线,22.0,3室1厅,5/12,1500,http://m.fang.com/zf/bj/JHAGT_390160016_15e8b53b07f52430b7fa4c7a0f632798_133023912.html,68.0
1667,丰台 - 北大地一里,75.0,2室1厅,3/6,4200,http://m.fang.com/zf/bj/JHAGT_389962397_2256234d831da6ded6846072526fc257_165915722.html,56.0
1668,丰台 - 东大街35号院,70.0,2室1厅,4/6,4000,http://m.fang.com/zf/bj/JHAGT_390106758_1ef85edecd1053d8777711b17390097b_165915722.html,57.0
1669,昌平 - 北京城建·畅悦居,23.0,3室1厅,12/19,1300,http://m.fang.com/zf/bj/JHAGT_388767550_a734b7aa9da21038fbcd0135d335fea0_133023912.html,56.0
1670,顺义 - 西辛北区,53.0,2室1厅,5/6,3700,http://m.fang.com/zf/bj/JHAGT_388767087_a50408af89adb17b0e8a9b6953db7eed_165121142.html,69.0
1671,昌平 - 马连店家园,23.0,3室1厅,5/12,1500,http://m.fang.com/zf/bj/JHAGT_388471377_f8212930471be831621300a56c2d7311_133023912.html,65.0
1672,海淀 - 橡树湾,22.0,3室1厅,3/12,1200,http://m.fang.com/zf/bj/JHAGT_389492850_281d1b72435a10bf6b64ed812fa5ce0e_133023912.html,54.0
1673,海淀 - 小营西路30号院,20.0,3室1厅,6/12,1350,http://m.fang.com/zf/bj/JHAGT_389498438_d614323bc9ccb2d03585a0ffd92e63ec_133023912.html,67.0
1674,海淀 - 安宁庄东路2号院,20.0,3室1厅,2/6,1300,http://m.fang.com/zf/bj/JHAGT_389502192_bd13576845e5569e8cdc4063b015ae59_133023912.html,65.0
1675,昌平 - 龙锦苑四区,66.0,3室1厅,3/6,3500,http://m.fang.com/zf/bj/JHAGT_389977433_0602c56e2d5430053663387cef42634a_133023912.html,53.0
1676,昌平 - 马连店家园,65.0,1室1厅,6/12,3600,http://m.fang.com/zf/bj/JHAGT_389979095_c7a69f842e705a9be0318a8a139a6cd4_133023912.html,55.0
1677,昌平 - 冠芳园,22.0,3室1厅,2/6,1200,http://m.fang.com/zf/bj/JHAGT_389134177_8f06c812580786f16dc90828a4e4af3d_133023912.html,54.0
1678,顺义 - 前进花园石门苑,72.0,2室1厅,5/6,4000,http://m.fang.com/zf/bj/JHAGT_390837094_23f6edd41909d73cb39a7c573aab8deb_165121142.html,55.0
1679,通州 - 怡佳家园,45.0,1室2厅,3/6,2600,http://m.fang.com/zf/bj/JHAGT_390153557_837ec6b990e5a9a6ca9f080ee218ca28_163946737.html,57.0
1680,通州 - 北苑55号院,70.0,2室1厅,5/6,4200,http://m.fang.com/zf/bj/JHAGT_388152255_f6d8db16121051b5eb40484ee13a59c9_165869376.html,60.0
1681,昌平 - 天通苑北二区,17.0,3室1厅,4/12,1000,http://m.fang.com/zf/bj/JHAGT_390162194_57841dd8d71b5ef71ade93e9e5c7b2f0_164220636.html,58.0
1682,朝阳 - 平乐园小区,76.0,2室1厅,6/6,5200,http://m.fang.com/zf/bj/JHAGT_388140719_c0b24a099618750bde643ff219fda046_165802490.html,68.0
1683,石景山 - 永乐西区,65.0,2室1厅,6/6,4000,http://m.fang.com/zf/bj/JHAGT_390282777_aa840c5c36d73088ae1f2e79c2514cbd_165320447.html,61.0
1684,西城 - 西直门北大街43号院,60.0,2室1厅,3/7,3700,http://m.fang.com/zf/bj/JHAGT_390188831_0ecfeb7cd682c18f61e0ecd34148b0a6_165922434.html,61.0
1685,朝阳 - 北京新天地,72.0,1室1厅,11/13,4300,http://m.fang.com/zf/bj/JHAGT_390326597_dc63795c29d57842cf89e2cf74728647_165010360.html,59.0
1686,朝阳 - 常营民族家园,30.0,2室1厅,3/6,1980,http://m.fang.com/zf/bj/JHAGT_389029846_b044bfdce79fd82c18d244a185200f4d_165893366.html,66.0
1687,大兴 - 林肯公园,69.0,2室2厅,16/28,4600,http://m.fang.com/zf/bj/JHAGT_388215652_2177992979ba0f1ba81785ca41dd719d_165259349.html,66.0
1688,朝阳 - 北京新天地,70.0,1室1厅,28/28,4800,http://m.fang.com/zf/bj/JHAGT_390817385_2c4360fe1170bdc427e7517835440362_165930794.html,68.0
1689,朝阳 - 金隅丽景园,72.0,1室1厅,6/27,4100,http://m.fang.com/zf/bj/JHAGT_390817450_b0343209ad6419e70a71fd5095daaf11_165930794.html,56.0
1690,朝阳 - 远洋一方,60.0,1室1厅,4/15,3899,http://m.fang.com/zf/bj/JHAGT_389132258_e748b9a93f26c1b9a9eb3af8db4db28f_163421672.html,64.0
1691,丰台 - 玉林里小区,65.0,2室1厅,12/18,4500,http://m.fang.com/zf/bj/JHAGT_389366477_7bd9d805ce8114e7f47e2be3c0aee11d_165755682.html,69.0
1692,朝阳 - 北京新天地,65.0,1室1厅,1/28,4500,http://m.fang.com/zf/bj/JHAGT_390929446_fa24235638a2bdb86e1b42460e94f7ac_164626579.html,69.0
1693,海淀 - 安河家园,68.0,1室1厅,6/14,3500,http://m.fang.com/zf/bj/JHAGT_382156212_7352550d93358719b2d7f7a40d7ea67b_164178898.html,51.0
1694,顺义 - 东亚首航国际公寓,60.0,1室1厅,1/9,3300,http://m.fang.com/zf/bj/JHAGT_389610014_3d832f59523bd94ed1155b863f8a46f1_163456996.html,55.0
1695,朝阳 - 劲松七区,60.0,2室1厅,10/10,4000,http://m.fang.com/zf/bj/JHAGT_390956232_bd235fbea50f554c3a534125bb801041_165080471.html,66.0
1696,丰台 - 东营里3号院,70.0,2室1厅,4/6,4100,http://m.fang.com/zf/bj/JHAGT_390163753_e358c317b899fe281c50adedbc926449_164408417.html,58.0
1697,昌平 - 龙跃苑东五区,74.0,2室1厅,1/6,4800,http://m.fang.com/zf/bj/JHAGT_388178529_1781aafb17355e29c453e4ce473825b3_165836614.html,64.0
1698,海淀 - 溪山嘉园,70.0,1室1厅,1/4,4200,http://m.fang.com/zf/bj/JHAGT_390927016_4e932721b21198040f02e49f464748e2_165916550.html,60.0
1699,通州 - 新城阳光,56.0,1室1厅,3/14,3700,http://m.fang.com/zf/bj/JHAGT_390394069_0a2adc8604c939db7cb8c1a33b95b6eb_165334579.html,66.0
1700,朝阳 - 松榆西里,58.0,1室1厅,3/6,3800,http://m.fang.com/zf/bj/JHAGT_390759157_78ccb2d70e5630b587d5523ed601f5aa_165631644.html,65.0
1701,朝阳 - 周庄嘉园,57.0,1室1厅,10/21,3900,http://m.fang.com/zf/bj/JHAGT_390863995_4758b534e3749abd33ffee3a6c67c24f_165227442.html,68.0
1702,朝阳 - 周庄嘉园,60.0,1室1厅,18/28,3700,http://m.fang.com/zf/bj/JHAGT_390715166_97c6de9641230c78fee8b3a529b1f751_165227442.html,61.0
1703,大兴 - 众美MIMO公馆,30.0,1室1厅,4/5,1900,http://m.fang.com/zf/bj/JHAGT_387220174_3867e70918f01cb63377d4ddae2e4430_164597714.html,63.0
1704,石景山 - 工人疗养院家属院,65.0,2室1厅,3/6,4000,http://m.fang.com/zf/bj/JHAGT_388411248_e8ddb13a7d68839d9b7d45455a75125b_165819624.html,61.0
1705,通州 - 杨庄11号院,67.0,2室1厅,2/6,4600,http://m.fang.com/zf/bj/JHAGT_390246275_3259e06d935edfcb6c48d9c1b147fcf1_163489793.html,68.0
1706,朝阳 - 八里庄北里,64.0,2室1厅,6/6,4400,http://m.fang.com/zf/bj/JHAGT_389995231_8f4a01a0c9780e45e50280a54dcc64be_165055608.html,68.0
1707,海淀 - 金沟河小区,75.0,2室1厅,5/6,4500,http://m.fang.com/zf/bj/JHAGT_390768306_6b74b68a558386b815886eea1e9884ee_163495188.html,60.0
1708,石景山 - 苹果园二区,79.0,2室1厅,14/16,4500,http://m.fang.com/zf/bj/JHAGT_390841273_b830bc23bdaf852eb6a18836ff1695c6_165851626.html,56.0
1709,昌平 - 温泉花园,65.0,2室1厅,3/5,3600,http://m.fang.com/zf/bj/JHAGT_389175006_5cf28b442ecce689afadaa66b383aaee_165268427.html,55.0
1710,昌平 - 龙冠·冠华苑,20.0,4室1厅,7/20,1300,http://m.fang.com/zf/bj/JHAGT_389297331_2f3917b5300e2423100a4df26fabf8e2_165268427.html,65.0
1711,丰台 - 周庄子二期,65.0,1室1厅,10/28,4500,http://m.fang.com/zf/bj/JHAGT_390682560_dbaff50d9d00111bebb3f78539d7a228_164022431.html,69.0
1712,石景山 - 五芳园,60.0,2室1厅,4/6,3850,http://m.fang.com/zf/bj/JHAGT_387427999_76aaf22098bc8f553eeac4fe2b2f2936_164237763.html,64.0
1713,顺义 - 东亚创展国际,60.0,1室1厅,3/13,3800,http://m.fang.com/zf/bj/JHAGT_390321623_11c9e0a018452195e4fc481c7a2a67ee_165629971.html,63.0
1714,通州 - 果园225号院,8.0,3室1厅,3/6,500,http://m.fang.com/zf/bj/JHAGT_389984063_c6d9a7f2dba5325111f1ae619671440d_163946737.html,62.0
1715,通州 - 李老新村,15.0,4室1厅,4/6,900,http://m.fang.com/zf/bj/JHAGT_389984579_85c11b6939f04b43d1a245e2707e52a0_163946737.html,60.0
1716,西城 - 荣丰2008,70.0,1室1厅,19/20,4700,http://m.fang.com/zf/bj/JHAGT_390981467_e6409224da5ffdfba5cea3e6fa46d98b_164735236.html,67.0
1717,通州 - 长城国际,58.0,1室1厅,19/20,3700,http://m.fang.com/zf/bj/JHAGT_389152563_301679e4b81f5707bd3e750d679e138b_165177537.html,63.0
1718,朝阳 - 朝阳旺角,78.0,2室1厅,9/15,4500,http://m.fang.com/zf/bj/JHAGT_388898388_de05f7add2d32422f0bac5e23178db95_163421672.html,57.0
1719,朝阳 - 农光东里,78.0,2室1厅,3/6,5000,http://m.fang.com/zf/bj/JHAGT_390758873_ab8fdcad8286db2e2dcacc8ede249175_165631644.html,64.0
1720,昌平 - 天通苑西二区,16.0,3室1厅,4/12,950,http://m.fang.com/zf/bj/JHAGT_390025385_80c2f61b7afd7971c276cb3e653a89c0_164220636.html,59.0
1721,朝阳 - 芍药居北里,35.0,3室1厅,18/24,2000,http://m.fang.com/zf/bj/JHAGT_388569905_5c98f14a4051122f390ef8a6ab66041d_165933010.html,57.0
1722,朝阳 - 安慧里二区,25.0,3室1厅,11/23,1500,http://m.fang.com/zf/bj/JHAGT_388580115_60c5d6d8e7cd2925d50779c18282b6f1_165933010.html,60.0
1723,海淀 - 莲花小区,65.0,2室1厅,14/29,4500,http://m.fang.com/zf/bj/JHAGT_390903395_2217f1ee126a7e47214f979fa1ae10db_164466100.html,69.0
1724,朝阳 - 松榆东里,60.0,1室1厅,2/6,3500,http://m.fang.com/zf/bj/JHAGT_390758878_e1765709463da1347d9f818ba83dd030_165631644.html,58.0
1725,丰台 - 同盛里小区,75.0,2室1厅,6/6,4300,http://m.fang.com/zf/bj/JHAGT_387571816_daa10b1fd93eebde5ebea9eb48f395c1_165833560.html,57.0
1726,丰台 - 方安苑,58.0,1室1厅,8/18,4000,http://m.fang.com/zf/bj/JHAGT_388313826_bbf76469c8e1373e0a01729369ecdc5e_165928449.html,68.0
1727,昌平 - 天巢园,66.0,1室1厅,6/22,4500,http://m.fang.com/zf/bj/JHAGT_390441527_cb92ae2ee1f45cf3cb3eb56d67c671ad_164987443.html,68.0
1728,丰台 - 新华街七里,75.0,2室1厅,3/18,4700,http://m.fang.com/zf/bj/JHAGT_387572380_3f654b9ea941cb397b4f292b0bfa7eb4_165833560.html,62.0
1729,朝阳 - 北京新天地,62.0,1室1厅,6/27,4000,http://m.fang.com/zf/bj/JHAGT_390988123_896d0d29930d6d5aec72062834d092d4_164738256.html,64.0
1730,朝阳 - 北京新天地,70.0,1室1厅,11/27,4700,http://m.fang.com/zf/bj/JHAGT_390988233_8f96896f5871f2b324270462ff700495_164738256.html,67.0
1731,丰台 - 丽泽景园,65.0,1室1厅,15/26,4500,http://m.fang.com/zf/bj/JHAGT_389207723_f625bbeeee3e13762c9e8ce00d619a98_165918080.html,69.0
1732,石景山 - 六合园,68.0,2室1厅,8/18,4300,http://m.fang.com/zf/bj/JHAGT_389789766_5bd6bfc65be55703a1cf0340c25d7e0d_165320447.html,63.0
